"","Abiotrophia_defectiva_ATCC_49176","Achromobacter_xylosoxidans_A8","Achromobacter_xylosoxidans_NBRC_15126","Acidaminococcus_fermentans_DSM_20731","Acidaminococcus_intestini_RyC_MR95","Acidaminococcus_sp_D21","Acinetobacter_johnsonii_SH046","Acinetobacter_junii_SH205","Acinetobacter_lwoffii_WJ10621","Acinetobacter_radioresistens_NIPH_2130","Actinomyces_cardiffensis_F0333","Actinomyces_georgiae_DSM_6843","Actinomyces_graevenitzii_C83","Actinomyces_naeslundii_str_Howell_279","Actinomyces_odontolyticus_ATCC_17982","Actinomyces_oris_K20","Actinomyces_turicensis_ACS_279_V_Col4","Actinomyces_viscosus_C505","Adlercreutzia_equolifaciens_DSM_19450","Afipia_birgiae_34632","Aggregatibacter_aphrophilus_NJ8700","Agrobacterium_tumefaciens_F2","Akkermansia_muciniphila_ATCC_BAA_835","Alcaligenes_faecalis_subsp_faecalis_NCIB_8687","Alistipes_finegoldii_DSM_17242","Alistipes_indistinctus_YIT_12060","Alistipes_onderdonkii_DSM_19147","Alistipes_putredinis_DSM_17216","Alistipes_shahii_WAL_8301","Anaerococcus_hydrogenalis_DSM_7454","Anaerococcus_prevotii_DSM_20548","Anaerococcus_vaginalis_ATCC_51170","Anaerofustis_stercorihominis_DSM_17244","Anaerostipes_caccae_DSM_14662","Anaerotruncus_colihominis_DSM_17241","Arcobacter_butzleri_RM4018","Atopobium_minutum_10063974","Atopobium_parvulum_DSM_20469","Atopobium_rimae_ATCC_49626","Bacillus_cereus_G9842","Bacillus_mojavensis_RO_H_1","Bacillus_pseudofirmus_OF4","Bacillus_subtilis_str_168","Bacteroides_caccae_ATCC_43185","Bacteroides_cellulosilyticus_DSM_14838","Bacteroides_clarus_YIT_12056","Bacteroides_coprocola_M16_DSM_17136","Bacteroides_coprophilus_DSM_18228","Bacteroides_eggerthii_1_2_48FAA","Bacteroides_eggerthii_DSM_20697","Bacteroides_faecis_MAJ27","Bacteroides_finegoldii_DSM_17565","Bacteroides_fluxus_YIT_12057","Bacteroides_fragilis_3_1_12","Bacteroides_fragilis_NCTC_9343","Bacteroides_fragilis_YCH46","Bacteroides_intestinalis_341_DSM_17393","Bacteroides_massiliensis_B846dnLKV334","Bacteroides_nordii_CL02T12C05","Bacteroides_oleiciplenus_YIT_12058","Bacteroides_ovatus_ATCC_8483","Bacteroides_ovatus_SD_CC_2a","Bacteroides_pectinophilus_ATCC_43243","Bacteroides_plebeius_M12_DSM_17135","Bacteroides_salyersiae_WAL_10018","Bacteroides_sp_1_1_14","Bacteroides_sp_1_1_30","Bacteroides_sp_1_1_6","Bacteroides_sp_20_3","Bacteroides_sp_2_1_22","Bacteroides_sp_2_1_7","Bacteroides_sp_2_2_4","Bacteroides_sp_3_1_23","Bacteroides_sp_3_1_33FAA","Bacteroides_sp_3_1_40A","Bacteroides_sp_4_1_36","Bacteroides_sp_4_3_47FAA","Bacteroides_sp_9_1_42FAA","Bacteroides_sp_D1","Bacteroides_sp_D20","Bacteroides_sp_D22","Bacteroides_stercoris_ATCC_43183","Bacteroides_thetaiotaomicron_VPI_5482","Bacteroides_timonensis_AP1","Bacteroides_uniformis_ATCC_8492","Bacteroides_ureolyticus_DSM_20703","Bacteroides_vulgatus_ATCC_8482","Bacteroides_xylanisolvens_SD_CC_1b","Bacteroides_xylanisolvens_XB1A","Barnesiella_intestinihominis_YIT_11860","Bifidobacterium_adolescentis_ATCC_15703","Bifidobacterium_angulatum_DSM_20098","Bifidobacterium_animalis_lactis_CNCM_I_2494","Bifidobacterium_animalis_lactis_V9","Bifidobacterium_bifidum_NCIMB_41171","Bifidobacterium_bifidum_PRL2010","Bifidobacterium_boum_DSM_20432","Bifidobacterium_breve_HPH0326","Bifidobacterium_breve_UCC2003_NCIMB8807","Bifidobacterium_catenulatum_DSM_16992","Bifidobacterium_dentium_ATCC_27678","Bifidobacterium_kashiwanohense_DSM_21854","Bifidobacterium_longum_infantis_157F_NC","Bifidobacterium_longum_infantis_ATCC_15697","Bifidobacterium_longum_longum_ATCC_55813","Bifidobacterium_longum_longum_BBMN68","Bifidobacterium_longum_longum_CCUG_52486","Bifidobacterium_longum_longum_JCM_1217","Bifidobacterium_longum_NCC2705","Bifidobacterium_pseudocatenulatum_DSM_20438","Bifidobacterium_pseudolongum_subsp_Pseudolongum_DSM_20099","Bifidobacterium_ruminantium_DSM_6489","Bifidobacterium_scardovii_JCM_12489","Bifidobacterium_stercoris_DSM_24849","Bifidobacterium_thermacidophilum_subsp_thermacidophilum_DSM_15837","Bilophila_wadsworthia_3_1_6","Blastococcus_massiliensis_AP3","Blautia_hansenii_VPI_C7_24_DSM_20583","Blautia_hydrogenotrophica_DSM_10507","Blautia_obeum_ATCC_29174","Blautia_producta_DSM_2950","Blautia_wexlerae_DSM_19850","Brachybacterium_paraconglomeratum_LC44","Brachyspira_pilosicoli_B2904","Bradyrhizobium_elkanii_USDA_76","Bradyrhizobium_japonicum_USDA_6","Brevibacterium_casei_S18","Brevibacterium_linens_BL2","Brevibacterium_massiliense_5401308","Brevundimonas_bacteroides_DSM_4726","Brevundimonas_diminuta_470_4","Brochothrix_thermosphacta_DSM_20171","Bulleidia_extructa_W1219","Butyricicoccus_pullicaecorum_1_2","Butyricimonas_synergistica_DSM_23225","Butyricimonas_virosa_DSM_23226","Butyrivibrio_crossotus_DSM_2876","Campylobacter_concisus_13826","Campylobacter_curvus_525_92","Campylobacter_fetus_subsp_fetus_82_40","Campylobacter_gracilis_RM3268","Campylobacter_hominis_ATCC_BAA_381","Campylobacter_jejuni_jejuni_NCTC_11168","Campylobacter_rectus_RM3267","Catenibacterium_mitsuokai_DSM_15897","Cellulosilyticum_lentocellum_DSM_5427","Citrobacter_amalonaticus_Y19","Citrobacter_freundii_ATCC_8090","Citrobacter_freundii_UCI_31","Citrobacter_koseri_ATCC_BAA_895","Citrobacter_sp_30_2","Citrobacter_youngae_ATCC_29220","Cloacibacillus_evryensis_DSM_19522","Clostridiales_sp_1_7_47FAA","Clostridium_asparagiforme_DSM_15981","Clostridium_bartlettii_DSM_16795","Clostridium_beijerinckii_NCIMB_8052","Clostridium_bifermentans_ATCC_19299","Clostridium_butyricum_E4_str_BoNT_E_BL5262","Clostridium_cadaveris_AGR2141","Clostridium_celatum_DSM_1785","Clostridium_clostridioforme_CM201","Clostridium_difficile_NAP08","Clostridium_difficile_R20291","Clostridium_glycolicum_ATCC_14880","Clostridium_hathewayi_12489931","Clostridium_hathewayi_DSM_13479","Clostridium_indolis_DSM_755","Clostridium_innocuum_2959","Clostridium_leptum_DSM_753","Clostridium_methylpentosum_R2_DSM_5476","Clostridium_paraputrificum_AGR2156","Clostridium_perfringens_ATCC_13124","Clostridium_saccharogumia_DSM_17460","Clostridium_sartagoforme_AAU1","Clostridium_scindens_ATCC_35704","Clostridium_sordellii_ATCC_9714","Clostridium_sp_7_2_43FAA","Clostridium_spiroforme_DSM_1552","Clostridium_sp_L2_50","Clostridium_sp_M62_1","Clostridium_sporosphaeroides_DSM_1294","Clostridium_sp_SS2_1","Clostridium_sp_SY8519","Clostridium_symbiosum_WAL_14673","Clostridium_viride_DSM_6836","Collinsella_aerofaciens_ATCC_25986","Collinsella_stercoris_DSM_13279","Collinsella_tanakaei_YIT_12063","Comamonas_testosteroni_CNB_2","Coprobacillus_sp_29_1","Coprobacillus_sp_D7","Coprococcus_catus_GD_7","Coprococcus_comes_ATCC_27758","Coprococcus_eutactus_ATCC_27759","Corynebacterium_ammoniagenes_DSM_20306","Corynebacterium_amycolatum_SK46","Corynebacterium_aurimucosum_ATCC_700975","Corynebacterium_durum_F0235","Corynebacterium_striatum_ATCC_6940","Corynebacterium_tuberculostearicum_SK141","Corynebacterium_ulcerans_809","Corynebacterium_ureicelerivorans","Cronobacter_sakazakii_ATCC_BAA_894","Cryptobacterium_curtum_DSM_15641","Curtobacterium_flaccumfaciens_UCD_AKU","Delftia_acidovorans_SPH_1","Desulfovibrio_desulfuricans_subsp_desulfuricans_DSM_642","Desulfovibrio_sp_3_1_syn3","Dialister_invisus_DSM_15470","Dialister_succinatiphilus_YIT_11850","Dorea_formicigenerans_ATCC_27755","Dorea_longicatena_DSM_13814","Eggerthella_lenta_DSM_2243","Eggerthella_sp_1_3_56FAA","Eggerthella_sp_YY7918","Enterobacter_aerogenes_KCTC_2190","Enterobacter_asburiae_LF7a","Enterobacter_cloacae_EcWSU1","Enterobacter_hormaechei_YT2","Enterobacter_hormaechei_YT3","Enterobacteriaceae_bacterium_9_2_54FAA","Enterococcus_avium_ATCC_14025","Enterococcus_cecorum_DSM_20682","Enterococcus_dispar_ATCC_51266","Enterococcus_durans_ATCC_6056","Enterococcus_faecalis_TX1322","Enterococcus_faecalis_V583","Enterococcus_faecium_TX1330","Enterococcus_gallinarum_EG2","Enterococcus_hirae_ATCC_9790","Enterococcus_phoeniculicola_ATCC_BAA_412","Erysipelotrichaceae_bacterium_5_2_54FAA","Erysipelotrichaceae_bacterium_sp_3_1_53","Escherichia_albertii_KF1","Escherichia_coli_str_K_12_substr_MG1655","Escherichia_coli_UTI89_UPEC","Eubacterium_biforme_DSM_3989","Eubacterium_brachy_ATCC_33089","Eubacterium_cylindroides_T2_87","Eubacterium_dolichum_DSM_3991","Eubacterium_eligens_ATCC_27750","Eubacterium_hallii_DSM_3353","Eubacterium_hallii_L2_7","Eubacterium_limosum_KIST612","Eubacterium_ramulus_ATCC_29099","Eubacterium_rectale_ATCC_33656","Eubacterium_rectale_M104_1","Eubacterium_saphenum_ATCC_49989","Eubacterium_siraeum_DSM_15702","Eubacterium_sulci_ATCC_35585","Eubacterium_ventriosum_ATCC_27560","Faecalibacterium_cf_prausnitzii_KLE1255","Faecalibacterium_prausnitzii_A2_165","Faecalibacterium_prausnitzii_L2_6","Faecalibacterium_prausnitzii_M21_2","Finegoldia_magna_ATCC_29328","Flavonifractor_plautii_ATCC_29863","Fusobacterium_gonidiaformans_3_1_5R","Fusobacterium_gonidiaformans_ATCC_25563","Fusobacterium_mortiferum_ATCC_9817","Fusobacterium_nucleatum_subsp_animalis_7_1","Fusobacterium_nucleatum_subsp_nucleatum_ATCC_25586","Fusobacterium_nucleatum_subsp_vincentii_3_1_27","Fusobacterium_nucleatum_subsp_vincentii_3_1_36A2","Fusobacterium_periodonticum_2_1_31","Fusobacterium_sp_4_8","Fusobacterium_ulcerans_ATCC_49185","Fusobacterium_varium_ATCC_27725","Gemella_haemolysans_ATCC_10379","Gemella_morbillorum_M424","Gemella_sanguinis_M325","Geobacillus_stearothermophilus_ATCC_7953","Gordonia_terrae_NBRC_100016","Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378","Granulicatella_adiacens_ATCC_49175","Granulicatella_elegans_ATCC_700633","Haemophilus_haemolyticus_M19501","Haemophilus_influenzae_R2846","Haemophilus_parainfluenzae_T3T1","Haemophilus_sputorum_CCUG_13788","Hafnia_alvei_BIDMC_31","Helicobacter_cinaedi_CCUG_18818","Helicobacter_pullorum_MIT_98_5489","Holdemania_filiformis_VPI_J1_31B_1_DSM_12042","Kandleria_vitulina_DSM_20405","Klebsiella_oxytoca_KCTC_1686","Klebsiella_pneumoniae_pneumoniae_MGH78578","Klebsiella_sp_1_1_55","Kluyvera_ascorbata_ATCC_33433","Kocuria_palustris_PEL","Kocuria_rhizophila_DC2201","Lachnospiraceae_bacterium_sp_5_1_63FAA","Lactobacillus_acidophilus_NCFM","Lactobacillus_amylovorus_GRL_1112","Lactobacillus_animalis_KCTC_3501","Lactobacillus_brevis_ATCC_367","Lactobacillus_casei_casei_BL23","Lactobacillus_coleohominis_101_4_CHN","Lactobacillus_coryniformis_subsp_coryniformis_CECT_5711","Lactobacillus_crispatus_125_2_CHN","Lactobacillus_curvatus_CRL_705","Lactobacillus_delbrueckii_subsp_bulgaricus_ATCC_BAA_365","Lactobacillus_fermentum_IFO_3956","Lactobacillus_gasseri_ATCC_33323","Lactobacillus_helveticus_DPC_4571","Lactobacillus_hilgardii_ATCC_8290","Lactobacillus_iners_DSM_13335","Lactobacillus_jensenii_1153","Lactobacillus_johnsonii_NCC_533","Lactobacillus_mucosae_LM1","Lactobacillus_oris_F0423","Lactobacillus_paracasei_subsp_paracasei_ATCC_25302","Lactobacillus_plantarum_JDM1","Lactobacillus_plantarum_subsp_plantarum_ATCC_14917","Lactobacillus_plantarum_WCFS1","Lactobacillus_reuteri_F275_JCM_1112","Lactobacillus_reuteri_SD2112_ATCC_55730","Lactobacillus_rhamnosus_GG_ATCC_53103","Lactobacillus_ruminis_ATCC_25644","Lactobacillus_sakei_subsp_sakei_23K","Lactobacillus_salivarius_salivarius_UCC118","Lactobacillus_vaginalis_ATCC_49540","Lactococcus_garvieae_ATCC_49156","Lactococcus_lactis_subsp_lactis_Il1403","Lactococcus_raffinolactis_4877","Leptotrichia_buccalis_C_1013_b","Leuconostoc_argentinum_KCTC_3773","Leuconostoc_gelidum_JB7","Leuconostoc_lactis_KACC_91922","Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254","Listeria_monocytogenes_SLCC_2378","Lysinibacillus_sphaericus_C3_41","Marvinbryantia_formatexigens_I_52_DSM_14469","Megamonas_funiformis_YIT_11815","Megasphaera_elsdenii_DSM_20460","Melainabacterium_MEL_A1","Methanobrevibacter_smithii_ATCC_35061","Methanomassiliicoccus_luminyensis_B10","Methanosphaera_stadtmanae_DSM_3091","Methylobacterium_populi_BJ001","Methyloversatilis_universalis_Fam50001","Microbacterium_paraoxydans_77MFTsu3_2","Micrococcus_luteus_NCTC_2665","Mitsuokella_jalaludinii_DSM_13811","Mitsuokella_multacida_DSM_20544","Mobiluncus_curtisii_ATCC_43063","Mogibacterium_timidum_ATCC_33093","Morganella_morganii_subsp_morganii_KT","Neisseria_flavescens_SK114","Neisseria_macacae_ATCC_33926","Neisseria_mucosa_ATCC_25996","Neisseria_subflava_NJ9703","Nevskia_ramosa_DSM_11499","Ochrobactrum_anthropi_ATCC_49188","Ochrobactrum_intermedium_LMG_3301","Odoribacter_laneus_YIT_12061","Odoribacter_splanchnicus_1651_6_DSM_20712","Olsenella_profusa_F019501","Olsenella_uli_DSM_7084","Oribacterium_sinus_F0268","Oxalobacter_formigenes_HOxBLS","Oxalobacter_formigenes_OXCC13","Parabacteroides_distasonis_ATCC_8503","Parabacteroides_goldsteinii_dnLKV18","Parabacteroides_gordonii_DSM_23371","Parabacteroides_johnsonii_DSM_18315","Parabacteroides_merdae_ATCC_43184","Parabacteroides_sp_D13","Paracoccus_yeei_ATCC_BAA_599","Paraprevotella_xylaniphila_YIT_11841","Parasutterella_excrementihominis_YIT_11859","Parvimonas_micra_ATCC_33270","Pediococcus_acidilactici_7_4","Pediococcus_acidilactici_DSM_20284","Pediococcus_pentosaceus_ATCC_25745","Peptoniphilus_harei_ACS_146_V_Sch2b","Peptoniphilus_lacrimalis_DSM_7455","Peptoniphilus_timonensis_JC401","Peptostreptococcus_anaerobius_DSM_2949","Peptostreptococcus_stomatis_DSM_17678","Phascolarctobacterium_succinatutens_YIT_12067","Porphyromonas_asaccharolytica_DSM_20707","Porphyromonas_endodontalis_ATCC_35406","Porphyromonas_somerae_DSM_23386","Porphyromonas_uenonis_60_3","Porphyromonas_uenonis_DSM_23387","Prevotella_bivia_DSM_20514","Prevotella_buccae_ATCC_33574","Prevotella_copri_CB7_DSM_18205","Prevotella_corporis_DSM_18810","Prevotella_disiens_FB035_09AN","Prevotella_nanceiensis_DSM_19126","Prevotella_nigrescens_ATCC_33563","Prevotella_pallens_ATCC_700821","Prevotella_salivae_DSM_15606","Prevotella_shahii_JCM_12083","Prevotella_timonensis_CRIS_5C_B1","Prevotella_veroralis_DSM_19559","Propionibacterium_acnes_KPA171202","Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1","Propionibacterium_propionicum_F0230a","Proteus_mirabilis_ATCC_29906","Proteus_penneri_ATCC_35198","Providencia_rettgeri_DSM_1131","Pseudobutyrivibrio_ruminis_AD2017","Pseudoflavonifractor_capillosus_strain_ATCC_29799","Pseudomonas_aeruginosa_NCGM2_S1","Pseudomonas_alcaliphila_34","Pseudomonas_fluorescens_PfO_1","Pseudomonas_monteilii_NBRC_103158","Pseudomonas_nitroreducens_HBP1","Pseudomonas_oleovorans_MOIL14HWK12","Pseudomonas_putida_F1","Pseudomonas_stutzeri_DSM_4166","Pyramidobacter_piscolens_W5455","Raoultella_planticola_ATCC_33531","Rhodococcus_erythropolis_PR4","Roseburia_hominis_A2_183","Roseburia_intestinalis_L1_82","Rothia_dentocariosa_ATCC_17931","Rothia_mucilaginosa_DY_18","Ruminococcaceae_bacterium_D16","Ruminococcus_albus_7","Ruminococcus_bicirculans_80_3","Ruminococcus_bromii_L2_63","Ruminococcus_callidus_ATCC_2776001","Ruminococcus_champanellensis_18P13","Ruminococcus_flavefaciens_FD_1","Ruminococcus_gnavus_ATCC_29149","Ruminococcus_lactaris_ATCC_29176","Ruminococcus_obeum_A2_162","Ruminococcus_sp_5_1_39BFAA","Ruminococcus_sp_SR1_5","Ruminococcus_torques_ATCC_27756","Ruminococcus_torques_L2_14","Serratia_liquefaciens_ATCC_27592","Serratia_marcescens_subsp_marcescens_Db11","Shigella_dysenteriae_Sd197","Shigella_sonnei_Ss046","Slackia_exigua_ATCC_700122","Slackia_piriformis_YIT_12062","Solobacterium_moorei_F0204","Staphylococcus_aureus_subsp_aureus_USA300_FPR3757","Staphylococcus_caprae_C87","Staphylococcus_epidermidis_ATCC_12228","Staphylococcus_equorum_subsp_equorum_Mu2","Staphylococcus_haemolyticus_JCSC1435","Staphylococcus_hominis_subsp_hominis_C80","Staphylococcus_pasteuri_SP1","Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305","Staphylococcus_sciuri_subsp_sciuri_Z8","Staphylococcus_vitulinus_F1028","Staphylococcus_warneri_SG1","Staphylococcus_xylosus_NJ","Stenotrophomonas_maltophilia_D457","Streptococcus_agalactiae_A909","Streptococcus_anginosus_1_2_62CV","Streptococcus_australis_ATCC_700641","Streptococcus_constellatus_subsp_constellatus_SK53","Streptococcus_constellatus_subsp_pharyngis_SK1060","Streptococcus_cristatus_ATCC_51100","Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957","Streptococcus_equinus_ATCC_9812","Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143","Streptococcus_gordonii_str_Challis_substr_CH1","Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102","Streptococcus_intermedius_JTH08","Streptococcus_lutetiensis_033","Streptococcus_mitis_NCTC_12261","Streptococcus_mutans_ATCC_25175","Streptococcus_parasanguinis_ATCC_903","Streptococcus_parauberis_KCTC_11537","Streptococcus_peroris_ATCC_700780","Streptococcus_pleomorphus_DSM_20574","Streptococcus_salivarius_JIM8777","Streptococcus_sanguinis_SK36","Streptococcus_sp_I_G2","Streptococcus_sp_I_P16","Streptococcus_thermophilus_LMG_18311","Streptococcus_uberis_0140J","Streptococcus_vestibularis_F0396","Subdoligranulum_variabile_DSM_15176","Succinatimonas_hippei_YIT_12066","Succinivibrio_dextrinosolvens_H5","Sutterella_parvirubra_YIT_11816","Sutterella_wadsworthensis_3_1_45B","Tannerella_forsythia_ATCC_43037","Trueperella_pyogenes_MS249","Varibaculum_cambriense_DSM_15806","Veillonella_atypica_ACS_049_V_Sch6","Veillonella_dispar_ATCC_17748","Veillonella_parvula_Te3_DSM_2008","Veillonella_ratti_ACS_216_V_Col6b","Veillonella_sp_3_1_44","Veillonella_sp_6_1_27","Weissella_confusa_LBAE_C39_2","Weissella_paramesenteroides_ATCC_33313","Yokenella_regensburgei_ATCC_43003"
"Abiotrophia_defectiva_ATCC_49176","Alone","Amensalism","Amensalism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Antagonism","Antagonism","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Antagonism","Amensalism","Competition","Amensalism","Amensalism","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Commensalism","Antagonism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Competition","Amensalism","Antagonism","Antagonism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Competition","Amensalism","Competition","Competition","Antagonism","Competition","Amensalism","Amensalism","Competition","Competition","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Antagonism","Antagonism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Commensalism","Antagonism","Antagonism","Commensalism","Neutralism","Commensalism","Amensalism","Amensalism","Antagonism","Antagonism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Antagonism","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Antagonism","Antagonism","Competition","Competition","Amensalism","Competition","Amensalism","Antagonism","Amensalism","Competition","Competition","Antagonism","Competition","Amensalism","Amensalism","Competition","Amensalism","Antagonism","Mutualism","Competition","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Antagonism","Amensalism","Amensalism","Amensalism","Competition","Amensalism","Amensalism","Amensalism","Competition","Amensalism","Amensalism","Competition","Amensalism","Competition","Antagonism","Antagonism","Amensalism","Antagonism","Antagonism","Antagonism","Amensalism","Amensalism","Amensalism","Competition","Antagonism","Competition","Amensalism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Amensalism","Antagonism","Amensalism","Amensalism","Competition","Amensalism","Antagonism","Amensalism","Competition","Competition","Antagonism","Amensalism","Antagonism","Antagonism","Antagonism","Competition","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Competition","Amensalism","Competition","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Competition","Amensalism","Competition","Competition","Amensalism","Competition","Competition","Competition","Competition","Amensalism","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Commensalism","Amensalism","Amensalism","Antagonism","Antagonism","Antagonism","Amensalism","Antagonism","Antagonism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Competition","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Competition","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Antagonism","Antagonism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Competition","Antagonism","Antagonism","Antagonism","Competition","Amensalism","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Antagonism","Amensalism","Antagonism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Antagonism","Amensalism","Amensalism","Commensalism","Amensalism","Amensalism","Amensalism","Amensalism","Competition","Amensalism","Amensalism","Competition","Amensalism","Antagonism","Antagonism","Amensalism","Antagonism","Antagonism","Antagonism","Amensalism","Amensalism","Antagonism","Antagonism","Amensalism","Amensalism","Competition","Amensalism","Amensalism","Competition","Antagonism","Antagonism","Competition","Antagonism","Competition","Antagonism","Amensalism","Antagonism","Amensalism","Amensalism","Antagonism","Antagonism","Amensalism","Antagonism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Competition","Antagonism","Antagonism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Competition","Amensalism","Competition","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Antagonism","Competition","Antagonism","Antagonism","Amensalism","Amensalism","Antagonism","Antagonism","Antagonism","Antagonism","Amensalism","Amensalism","Antagonism","Antagonism","Amensalism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Antagonism","Antagonism","Amensalism","Antagonism","Antagonism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Antagonism","Amensalism","Antagonism","Amensalism","Amensalism","Amensalism","Amensalism","Antagonism","Antagonism","Antagonism","Amensalism","Amensalism","Amensalism","Antagonism","Amensalism","Antagonism","Amensalism","Antagonism","Mutualism","Antagonism","Antagonism","Antagonism","Mutualism","Amensalism","Competition","Antagonism"
